trade_id,strategy,regime,ticker,date,side,entry_price,exit_price,entry_time,exit_time,pnl_pct,pnl_dollars,gross_pnl_pct,total_costs,exit_reason,bars_held
21,VWAPMagnet,MIXED,NVDA,2026-01-23,long,186.57,187.33,2026-01-23T13:21:00+00:00,2026-01-23T14:27:00+00:00,0.37,69.73,0.41,0,take_profit,0
22,VWAPMagnet,MIXED,NVDA,2026-01-23,short,189.33,188.32,2026-01-23T14:31:00+00:00,2026-01-23T14:32:00+00:00,0.5,94.68,0.53,0,trailing_stop,0
23,VWAPMagnet,MIXED,NVDA,2026-01-23,long,187.42,187.03,2026-01-23T14:34:00+00:00,2026-01-23T14:39:00+00:00,-0.24,-45.28,-0.21,0,trailing_stop,0
24,VWAPMagnet,MIXED,NVDA,2026-01-23,long,187.03,187.82,2026-01-23T14:39:00+00:00,2026-01-23T14:46:00+00:00,0.39,72.71,0.42,0,take_profit,0
25,VWAPMagnet,MIXED,NVDA,2026-01-23,long,187.32,187.99,2026-01-23T14:47:00+00:00,2026-01-23T14:58:00+00:00,0.32,60.21,0.36,0,take_profit,0
26,Momentum,TRENDING,NVDA,2026-01-26,long,186.27,186.15,2026-01-26T10:15:00+00:00,2026-01-26T10:19:00+00:00,-0.1,-18.26,-0.06,0,stop_loss,0
27,Momentum,TRENDING,NVDA,2026-01-26,long,187.04,186.93,2026-01-26T14:15:00+00:00,2026-01-26T14:19:00+00:00,-0.09,-17.27,-0.06,0,stop_loss,0
28,Momentum,TRENDING,NVDA,2026-01-26,short,187.56,187.31,2026-01-26T14:49:00+00:00,2026-01-26T15:55:00+00:00,0.1,18.72,0.13,0,end_of_day,0
29,VWAPMagnet,MIXED,NVDA,2026-01-27,short,187.37,188.06,2026-01-27T14:56:00+00:00,2026-01-27T15:04:00+00:00,-0.4,-75.29,-0.37,0,stop_loss,0
30,VWAPMagnet,MIXED,NVDA,2026-01-27,short,188.06,188.82,2026-01-27T15:04:00+00:00,2026-01-27T15:10:00+00:00,-0.44,-82.31,-0.4,0,trailing_stop,0
31,VWAPMagnet,MIXED,NVDA,2026-01-27,short,188.82,189.45,2026-01-27T15:10:00+00:00,2026-01-27T15:17:00+00:00,-0.37,-69.32,-0.33,0,stop_loss,0
32,VWAPMagnet,MIXED,NVDA,2026-01-27,short,189.45,189.46,2026-01-27T15:17:00+00:00,2026-01-27T15:35:00+00:00,-0.04,-7.33,-0.01,0,trailing_stop,0
33,VWAPMagnet,MIXED,NVDA,2026-01-27,short,189.46,189.16,2026-01-27T15:35:00+00:00,2026-01-27T15:55:00+00:00,0.12,23.67,0.16,0,end_of_day,0
34,MeanReversion,CHOPPY,TSLA,2026-01-20,short,424.74,425.65,2026-01-20T10:07:00+00:00,2026-01-20T10:11:00+00:00,-0.24,-102.7,-0.21,0,stop_loss,0
35,MeanReversion,CHOPPY,TSLA,2026-01-20,short,425.65,426.4,2026-01-20T10:11:00+00:00,2026-01-20T10:28:00+00:00,-0.2,-86.72,-0.18,0,stop_loss,0
36,MeanReversion,CHOPPY,TSLA,2026-01-20,short,425.5,426.2,2026-01-20T10:35:00+00:00,2026-01-20T10:44:00+00:00,-0.19,-81.71,-0.16,0,stop_loss,0
37,MeanReversion,CHOPPY,TSLA,2026-01-20,short,426.2,426.87,2026-01-20T10:44:00+00:00,2026-01-20T10:46:00+00:00,-0.18,-78.73,-0.16,0,stop_loss,0
38,MeanReversion,CHOPPY,TSLA,2026-01-20,short,426.87,426.88,2026-01-20T10:46:00+00:00,2026-01-20T11:55:00+00:00,-0.03,-12.74,0,0,trailing_stop,0
39,MeanReversion,CHOPPY,TSLA,2026-01-20,long,426.44,425.9,2026-01-20T13:32:00+00:00,2026-01-20T13:33:00+00:00,-0.15,-65.72,-0.13,0,stop_loss,0
40,MeanReversion,CHOPPY,TSLA,2026-01-20,long,425.9,427.71,2026-01-20T13:33:00+00:00,2026-01-20T14:27:00+00:00,0.4,169.26,0.42,0,take_profit,0
41,MeanReversion,CHOPPY,TSLA,2026-01-20,short,428.7,426.73,2026-01-20T14:28:00+00:00,2026-01-20T14:30:00+00:00,0.43,185.24,0.46,0,trailing_stop,0
42,MeanReversion,CHOPPY,TSLA,2026-01-20,long,425.49,427.72,2026-01-20T14:31:00+00:00,2026-01-20T14:34:00+00:00,0.5,211.26,0.52,0,trailing_stop,0
43,MeanReversion,CHOPPY,TSLA,2026-01-20,long,424.79,426.26,2026-01-20T14:37:00+00:00,2026-01-20T14:41:00+00:00,0.32,135.29,0.35,0,trailing_stop,0
44,MeanReversion,CHOPPY,TSLA,2026-01-20,long,425.3,426.77,2026-01-20T14:48:00+00:00,2026-01-20T14:50:00+00:00,0.32,135.28,0.35,0,trailing_stop,0
45,MeanReversion,CHOPPY,TSLA,2026-01-20,long,425.37,424.75,2026-01-20T14:56:00+00:00,2026-01-20T14:59:00+00:00,-0.17,-73.7,-0.15,0,trailing_stop,0
46,MeanReversion,CHOPPY,TSLA,2026-01-20,long,424.75,423.98,2026-01-20T14:59:00+00:00,2026-01-20T15:08:00+00:00,-0.21,-88.68,-0.18,0,trailing_stop,0
47,MeanReversion,CHOPPY,TSLA,2026-01-20,long,423.98,424.65,2026-01-20T15:08:00+00:00,2026-01-20T15:20:00+00:00,0.13,55.32,0.16,0,trailing_stop,0
48,MeanReversion,CHOPPY,TSLA,2026-01-20,long,424.65,425.91,2026-01-20T15:20:00+00:00,2026-01-20T15:21:00+00:00,0.27,114.3,0.3,0,trailing_stop,0
49,MeanReversion,CHOPPY,TSLA,2026-01-20,short,427.56,426.4,2026-01-20T15:41:00+00:00,2026-01-20T15:49:00+00:00,0.24,104.26,0.27,0,take_profit,0
50,Momentum,TRENDING,TSLA,2026-01-21,long,421.46,421.12,2026-01-21T10:17:00+00:00,2026-01-21T10:36:00+00:00,-0.11,-45.61,-0.08,0,stop_loss,0
51,Momentum,TRENDING,TSLA,2026-01-21,short,418.03,418.54,2026-01-21T12:36:00+00:00,2026-01-21T12:51:00+00:00,-0.15,-62.54,-0.12,0,stop_loss,0
52,Momentum,TRENDING,TSLA,2026-01-21,long,418.54,419.89,2026-01-21T12:51:00+00:00,2026-01-21T13:05:00+00:00,0.29,123.43,0.32,0,take_profit,0
53,Momentum,TRENDING,TSLA,2026-01-21,short,421.74,421.8,2026-01-21T14:29:00+00:00,2026-01-21T14:33:00+00:00,-0.04,-17.62,-0.01,0,stop_loss,0
54,Momentum,TRENDING,TSLA,2026-01-21,long,426.1,429.26,2026-01-21T15:16:00+00:00,2026-01-21T15:46:00+00:00,0.71,304.24,0.74,0,take_profit,0
55,VWAPMagnet,MIXED,TSLA,2026-01-22,long,432.67,433.96,2026-01-22T14:36:00+00:00,2026-01-22T14:38:00+00:00,0.27,117.61,0.3,0,take_profit,0
56,VWAPMagnet,MIXED,TSLA,2026-01-22,short,436.32,434.73,2026-01-22T15:22:00+00:00,2026-01-22T15:24:00+00:00,0.34,147.06,0.36,0,take_profit,0
57,VWAPMagnet,MIXED,TSLA,2026-01-22,short,436.44,438.78,2026-01-22T15:49:00+00:00,2026-01-22T15:53:00+00:00,-0.56,-246.48,-0.54,0,trailing_stop,0
58,VWAPMagnet,MIXED,TSLA,2026-01-22,short,438.78,437.86,2026-01-22T15:53:00+00:00,2026-01-22T15:55:00+00:00,0.18,80.0,0.21,0,end_of_day,0
59,VWAPMagnet,MIXED,TSLA,2026-01-23,long,446.6,447.6,2026-01-23T13:55:00+00:00,2026-01-23T14:30:00+00:00,0.2,87.8,0.22,0,take_profit,0
60,VWAPMagnet,MIXED,TSLA,2026-01-23,long,445.46,444.44,2026-01-23T14:31:00+00:00,2026-01-23T14:37:00+00:00,-0.26,-114.65,-0.23,0,trailing_stop,0
61,VWAPMagnet,MIXED,TSLA,2026-01-23,long,444.44,446.34,2026-01-23T14:37:00+00:00,2026-01-23T14:45:00+00:00,0.4,177.84,0.43,0,take_profit,0
62,VWAPMagnet,MIXED,TSLA,2026-01-23,long,444.59,446.86,2026-01-23T14:46:00+00:00,2026-01-23T14:49:00+00:00,0.48,214.83,0.51,0,take_profit,0
63,VWAPMagnet,MIXED,TSLA,2026-01-23,short,448.36,448.85,2026-01-23T14:51:00+00:00,2026-01-23T14:56:00+00:00,-0.14,-61.23,-0.11,0,trailing_stop,0
64,VWAPMagnet,MIXED,TSLA,2026-01-23,short,448.85,450.59,2026-01-23T14:56:00+00:00,2026-01-23T15:00:00+00:00,-0.41,-186.26,-0.39,0,trailing_stop,0
65,VWAPMagnet,MIXED,TSLA,2026-01-23,short,450.59,446.76,2026-01-23T15:00:00+00:00,2026-01-23T15:16:00+00:00,0.82,370.26,0.85,0,take_profit,0
66,VWAPMagnet,MIXED,TSLA,2026-01-23,short,449.39,450.75,2026-01-23T15:46:00+00:00,2026-01-23T15:54:00+00:00,-0.33,-148.27,-0.3,0,stop_loss,0
67,VWAPMagnet,MIXED,TSLA,2026-01-23,short,450.75,449.55,2026-01-23T15:54:00+00:00,2026-01-23T15:55:00+00:00,0.24,107.73,0.27,0,end_of_day,0
68,Momentum,TRENDING,TSLA,2026-01-26,long,445.61,445.42,2026-01-26T12:59:00+00:00,2026-01-26T13:00:00+00:00,-0.07,-31.16,-0.04,0,stop_loss,0
69,Momentum,TRENDING,TSLA,2026-01-26,long,445.7,445.25,2026-01-26T13:14:00+00:00,2026-01-26T13:23:00+00:00,-0.13,-57.16,-0.1,0,stop_loss,0
70,Momentum,TRENDING,TSLA,2026-01-26,long,445.0,442.65,2026-01-26T13:50:00+00:00,2026-01-26T14:30:00+00:00,-0.56,-247.12,-0.53,0,stop_loss,0
71,Momentum,TRENDING,TSLA,2026-01-26,short,438.1,439.62,2026-01-26T15:11:00+00:00,2026-01-26T15:13:00+00:00,-0.37,-164.01,-0.35,0,stop_loss,0
72,Momentum,TRENDING,TSLA,2026-01-26,long,440.4,438.68,2026-01-26T15:14:00+00:00,2026-01-26T15:27:00+00:00,-0.42,-184.02,-0.39,0,stop_loss,0
73,MeanReversion,CHOPPY,TSLA,2026-01-27,long,434.8,433.56,2026-01-27T14:32:00+00:00,2026-01-27T14:34:00+00:00,-0.31,-135.9,-0.29,0,trailing_stop,0
74,MeanReversion,CHOPPY,TSLA,2026-01-27,short,435.89,435.81,2026-01-27T15:03:00+00:00,2026-01-27T15:24:00+00:00,-0.01,-3.94,0.02,0,trailing_stop,0
75,MeanReversion,CHOPPY,TSLA,2026-01-27,short,435.81,434.53,2026-01-27T15:24:00+00:00,2026-01-27T15:55:00+00:00,0.27,116.07,0.29,0,end_of_day,0
76,VWAPMagnet,MIXED,AMD,2026-01-20,short,223.4,224.0,2026-01-20T10:08:00+00:00,2026-01-20T10:12:00+00:00,-0.3,-67.11,-0.27,0,stop_loss,0
77,VWAPMagnet,MIXED,AMD,2026-01-20,short,224.0,224.5,2026-01-20T10:12:00+00:00,2026-01-20T10:20:00+00:00,-0.26,-57.12,-0.22,0,stop_loss,0
78,VWAPMagnet,MIXED,AMD,2026-01-20,short,224.5,225.32,2026-01-20T10:20:00+00:00,2026-01-20T10:23:00+00:00,-0.4,-89.14,-0.37,0,stop_loss,0
79,VWAPMagnet,MIXED,AMD,2026-01-20,short,225.32,225.89,2026-01-20T10:23:00+00:00,2026-01-20T10:28:00+00:00,-0.28,-64.15,-0.25,0,stop_loss,0
80,VWAPMagnet,MIXED,AMD,2026-01-20,short,225.89,226.02,2026-01-20T10:28:00+00:00,2026-01-20T10:47:00+00:00,-0.09,-20.16,-0.06,0,trailing_stop,0
81,VWAPMagnet,MIXED,AMD,2026-01-20,short,226.02,226.25,2026-01-20T10:47:00+00:00,2026-01-20T11:10:00+00:00,-0.13,-30.17,-0.1,0,trailing_stop,0
82,VWAPMagnet,MIXED,AMD,2026-01-20,short,226.25,226.4,2026-01-20T11:10:00+00:00,2026-01-20T11:39:00+00:00,-0.1,-22.17,-0.07,0,trailing_stop,0
83,VWAPMagnet,MIXED,AMD,2026-01-20,short,226.4,226.49,2026-01-20T11:39:00+00:00,2026-01-20T11:56:00+00:00,-0.07,-16.17,-0.04,0,trailing_stop,0
84,VWAPMagnet,MIXED,AMD,2026-01-20,short,226.89,227.3,2026-01-20T12:06:00+00:00,2026-01-20T12:13:00+00:00,-0.21,-48.19,-0.18,0,stop_loss,0
85,VWAPMagnet,MIXED,AMD,2026-01-20,short,227.3,227.59,2026-01-20T12:13:00+00:00,2026-01-20T12:42:00+00:00,-0.16,-36.2,-0.13,0,trailing_stop,0
86,VWAPMagnet,MIXED,AMD,2026-01-20,short,227.59,227.85,2026-01-20T12:42:00+00:00,2026-01-20T12:43:00+00:00,-0.15,-33.2,-0.11,0,stop_loss,0
87,VWAPMagnet,MIXED,AMD,2026-01-20,short,227.85,226.64,2026-01-20T12:43:00+00:00,2026-01-20T13:07:00+00:00,0.5,113.81,0.53,0,take_profit,0
88,VWAPMagnet,MIXED,AMD,2026-01-20,long,226.05,227.05,2026-01-20T13:33:00+00:00,2026-01-20T13:46:00+00:00,0.41,92.82,0.44,0,take_profit,0
89,VWAPMagnet,MIXED,AMD,2026-01-20,long,225.67,230.0,2026-01-20T14:26:00+00:00,2026-01-20T14:30:00+00:00,1.89,425.79,1.92,0,trailing_stop,0
90,VWAPMagnet,MIXED,AMD,2026-01-20,short,230.0,231.83,2026-01-20T14:30:00+00:00,2026-01-20T14:33:00+00:00,-0.83,-190.27,-0.8,0,trailing_stop,0
91,VWAPMagnet,MIXED,AMD,2026-01-20,short,231.83,230.93,2026-01-20T14:33:00+00:00,2026-01-20T14:36:00+00:00,0.36,82.71,0.39,0,trailing_stop,0
92,VWAPMagnet,MIXED,AMD,2026-01-20,short,230.93,232.35,2026-01-20T14:36:00+00:00,2026-01-20T14:38:00+00:00,-0.65,-149.29,-0.61,0,trailing_stop,0
93,VWAPMagnet,MIXED,AMD,2026-01-20,short,232.35,231.48,2026-01-20T14:38:00+00:00,2026-01-20T14:39:00+00:00,0.34,79.7,0.37,0,trailing_stop,0
94,VWAPMagnet,MIXED,AMD,2026-01-20,short,231.48,229.83,2026-01-20T14:39:00+00:00,2026-01-20T14:40:00+00:00,0.68,157.73,0.71,0,trailing_stop,0
95,VWAPMagnet,MIXED,AMD,2026-01-20,long,227.9,230.21,2026-01-20T14:47:00+00:00,2026-01-20T14:50:00+00:00,0.98,223.76,1.01,0,trailing_stop,0
96,VWAPMagnet,MIXED,AMD,2026-01-20,short,231.86,232.89,2026-01-20T14:51:00+00:00,2026-01-20T14:55:00+00:00,-0.48,-110.31,-0.44,0,trailing_stop,0
97,VWAPMagnet,MIXED,AMD,2026-01-20,short,232.89,233.14,2026-01-20T14:55:00+00:00,2026-01-20T14:58:00+00:00,-0.14,-32.32,-0.11,0,trailing_stop,0
98,VWAPMagnet,MIXED,AMD,2026-01-20,short,233.14,232.67,2026-01-20T14:58:00+00:00,2026-01-20T15:00:00+00:00,0.17,39.68,0.2,0,trailing_stop,0
99,VWAPMagnet,MIXED,AMD,2026-01-20,short,232.67,234.2,2026-01-20T15:00:00+00:00,2026-01-20T15:01:00+00:00,-0.69,-160.33,-0.66,0,trailing_stop,0
100,VWAPMagnet,MIXED,AMD,2026-01-20,short,234.2,234.74,2026-01-20T15:01:00+00:00,2026-01-20T15:06:00+00:00,-0.26,-61.35,-0.23,0,trailing_stop,0
101,VWAPMagnet,MIXED,AMD,2026-01-20,short,234.74,234.94,2026-01-20T15:06:00+00:00,2026-01-20T15:08:00+00:00,-0.12,-27.36,-0.09,0,trailing_stop,0
102,VWAPMagnet,MIXED,AMD,2026-01-20,short,234.94,234.22,2026-01-20T15:08:00+00:00,2026-01-20T15:18:00+00:00,0.28,64.64,0.31,0,trailing_stop,0
103,VWAPMagnet,MIXED,AMD,2026-01-20,short,234.22,235.59,2026-01-20T15:18:00+00:00,2026-01-20T15:21:00+00:00,-0.62,-144.36,-0.58,0,trailing_stop,0
104,VWAPMagnet,MIXED,AMD,2026-01-20,short,235.59,236.8,2026-01-20T15:21:00+00:00,2026-01-20T15:25:00+00:00,-0.54,-128.39,-0.51,0,trailing_stop,0
105,VWAPMagnet,MIXED,AMD,2026-01-20,short,236.8,237.6,2026-01-20T15:25:00+00:00,2026-01-20T15:33:00+00:00,-0.37,-87.42,-0.34,0,trailing_stop,0
106,VWAPMagnet,MIXED,AMD,2026-01-20,short,237.6,238.7,2026-01-20T15:33:00+00:00,2026-01-20T15:40:00+00:00,-0.49,-117.44,-0.46,0,trailing_stop,0
107,VWAPMagnet,MIXED,AMD,2026-01-20,short,238.7,237.74,2026-01-20T15:40:00+00:00,2026-01-20T15:55:00+00:00,0.37,88.56,0.4,0,end_of_day,0
108,Momentum,TRENDING,AMD,2026-01-21,long,234.49,233.98,2026-01-21T10:15:00+00:00,2026-01-21T11:00:00+00:00,-0.25,-58.35,-0.22,0,stop_loss,0
109,Momentum,TRENDING,AMD,2026-01-21,long,235.49,234.86,2026-01-21T13:54:00+00:00,2026-01-21T13:59:00+00:00,-0.3,-70.37,-0.27,0,stop_loss,0
110,Momentum,TRENDING,AMD,2026-01-21,short,236.69,240.37,2026-01-21T14:28:00+00:00,2026-01-21T14:30:00+00:00,-1.59,-375.44,-1.55,0,trailing_stop,0
111,Momentum,TRENDING,AMD,2026-01-21,long,240.37,238.52,2026-01-21T14:30:00+00:00,2026-01-21T14:34:00+00:00,-0.8,-192.47,-0.77,0,stop_loss,0
112,MeanReversion,CHOPPY,AMD,2026-01-22,long,254.0,253.69,2026-01-22T12:32:00+00:00,2026-01-22T12:36:00+00:00,-0.15,-38.8,-0.12,0,stop_loss,0
113,MeanReversion,CHOPPY,AMD,2026-01-22,long,253.49,252.67,2026-01-22T13:11:00+00:00,2026-01-22T13:28:00+00:00,-0.35,-89.78,-0.32,0,trailing_stop,0
114,MeanReversion,CHOPPY,AMD,2026-01-22,long,252.67,252.5,2026-01-22T13:28:00+00:00,2026-01-22T13:29:00+00:00,-0.1,-24.77,-0.07,0,stop_loss,0
115,MeanReversion,CHOPPY,AMD,2026-01-22,long,252.5,252.2,2026-01-22T13:29:00+00:00,2026-01-22T13:32:00+00:00,-0.15,-37.76,-0.12,0,stop_loss,0
116,MeanReversion,CHOPPY,AMD,2026-01-22,long,252.1,252.01,2026-01-22T14:02:00+00:00,2026-01-22T14:21:00+00:00,-0.07,-16.76,-0.04,0,trailing_stop,0
117,MeanReversion,CHOPPY,AMD,2026-01-22,long,252.01,251.57,2026-01-22T14:21:00+00:00,2026-01-22T14:26:00+00:00,-0.21,-51.75,-0.17,0,stop_loss,0
118,MeanReversion,CHOPPY,AMD,2026-01-22,long,251.57,252.32,2026-01-22T14:26:00+00:00,2026-01-22T14:27:00+00:00,0.27,67.25,0.3,0,trailing_stop,0
119,MeanReversion,CHOPPY,AMD,2026-01-22,long,251.67,250.65,2026-01-22T14:28:00+00:00,2026-01-22T14:30:00+00:00,-0.44,-109.73,-0.41,0,trailing_stop,0
120,MeanReversion,CHOPPY,AMD,2026-01-22,long,249.69,249.44,2026-01-22T14:34:00+00:00,2026-01-22T14:35:00+00:00,-0.13,-32.7,-0.1,0,trailing_stop,0
121,MeanReversion,CHOPPY,AMD,2026-01-22,short,250.82,251.39,2026-01-22T14:53:00+00:00,2026-01-22T15:00:00+00:00,-0.26,-64.73,-0.23,0,trailing_stop,0
122,MeanReversion,CHOPPY,AMD,2026-01-22,short,251.39,250.78,2026-01-22T15:00:00+00:00,2026-01-22T15:01:00+00:00,0.21,53.26,0.24,0,trailing_stop,0
123,MeanReversion,CHOPPY,AMD,2026-01-22,long,249.09,249.45,2026-01-22T15:03:00+00:00,2026-01-22T15:07:00+00:00,0.11,28.31,0.14,0,take_profit,0
124,MeanReversion,CHOPPY,AMD,2026-01-22,short,251.15,250.39,2026-01-22T15:15:00+00:00,2026-01-22T15:16:00+00:00,0.27,68.27,0.3,0,trailing_stop,0
125,MeanReversion,CHOPPY,AMD,2026-01-22,short,251.19,249.99,2026-01-22T15:21:00+00:00,2026-01-22T15:24:00+00:00,0.45,112.28,0.48,0,trailing_stop,0
126,MeanReversion,CHOPPY,AMD,2026-01-22,short,251.0,250.17,2026-01-22T15:26:00+00:00,2026-01-22T15:30:00+00:00,0.3,75.28,0.33,0,take_profit,0
127,MeanReversion,CHOPPY,AMD,2026-01-22,short,250.95,252.56,2026-01-22T15:33:00+00:00,2026-01-22T15:38:00+00:00,-0.67,-168.25,-0.64,0,trailing_stop,0
128,MeanReversion,CHOPPY,AMD,2026-01-22,short,252.56,251.87,2026-01-22T15:38:00+00:00,2026-01-22T15:55:00+00:00,0.24,60.74,0.27,0,end_of_day,0
129,VWAPMagnet,MIXED,AMD,2026-01-23,short,256.27,257.18,2026-01-23T10:23:00+00:00,2026-01-23T10:32:00+00:00,-0.39,-98.86,-0.36,0,trailing_stop,0
130,VWAPMagnet,MIXED,AMD,2026-01-23,short,257.18,258.25,2026-01-23T10:32:00+00:00,2026-01-23T10:36:00+00:00,-0.45,-114.88,-0.42,0,trailing_stop,0
131,VWAPMagnet,MIXED,AMD,2026-01-23,short,258.25,258.49,2026-01-23T10:36:00+00:00,2026-01-23T11:03:00+00:00,-0.12,-31.9,-0.09,0,trailing_stop,0
132,VWAPMagnet,MIXED,AMD,2026-01-23,short,258.49,259.24,2026-01-23T11:03:00+00:00,2026-01-23T11:04:00+00:00,-0.32,-82.91,-0.29,0,trailing_stop,0
133,VWAPMagnet,MIXED,AMD,2026-01-23,short,259.24,259.59,2026-01-23T11:04:00+00:00,2026-01-23T11:06:00+00:00,-0.17,-42.92,-0.14,0,stop_loss,0
134,VWAPMagnet,MIXED,AMD,2026-01-23,short,259.59,259.76,2026-01-23T11:06:00+00:00,2026-01-23T11:07:00+00:00,-0.1,-24.93,-0.07,0,stop_loss,0
135,VWAPMagnet,MIXED,AMD,2026-01-23,short,259.76,260.67,2026-01-23T11:07:00+00:00,2026-01-23T11:25:00+00:00,-0.38,-98.94,-0.35,0,stop_loss,0
136,VWAPMagnet,MIXED,AMD,2026-01-23,short,260.67,261.46,2026-01-23T11:25:00+00:00,2026-01-23T11:27:00+00:00,-0.33,-86.96,-0.3,0,stop_loss,0
137,VWAPMagnet,MIXED,AMD,2026-01-23,short,261.46,262.35,2026-01-23T11:27:00+00:00,2026-01-23T11:53:00+00:00,-0.37,-96.98,-0.34,0,trailing_stop,0
138,VWAPMagnet,MIXED,AMD,2026-01-23,short,262.35,262.0,2026-01-23T11:53:00+00:00,2026-01-23T12:08:00+00:00,0.1,27.01,0.13,0,trailing_stop,0
139,VWAPMagnet,MIXED,AMD,2026-01-23,short,262.0,261.26,2026-01-23T12:08:00+00:00,2026-01-23T13:13:00+00:00,0.25,66.02,0.28,0,trailing_stop,0
140,VWAPMagnet,MIXED,AMD,2026-01-23,long,259.9,260.01,2026-01-23T13:19:00+00:00,2026-01-23T13:46:00+00:00,0.01,3.06,0.04,0,trailing_stop,0
141,VWAPMagnet,MIXED,AMD,2026-01-23,long,259.59,261.06,2026-01-23T13:53:00+00:00,2026-01-23T14:04:00+00:00,0.54,139.05,0.57,0,take_profit,0
142,VWAPMagnet,MIXED,AMD,2026-01-23,short,261.8,260.71,2026-01-23T14:05:00+00:00,2026-01-23T14:22:00+00:00,0.39,101.03,0.42,0,take_profit,0
143,VWAPMagnet,MIXED,AMD,2026-01-23,short,265.78,264.72,2026-01-23T14:30:00+00:00,2026-01-23T14:31:00+00:00,0.37,97.94,0.4,0,trailing_stop,0
144,VWAPMagnet,MIXED,AMD,2026-01-23,long,262.36,261.24,2026-01-23T14:34:00+00:00,2026-01-23T14:35:00+00:00,-0.46,-119.98,-0.43,0,trailing_stop,0
145,VWAPMagnet,MIXED,AMD,2026-01-23,long,261.24,261.18,2026-01-23T14:35:00+00:00,2026-01-23T14:36:00+00:00,-0.05,-13.96,-0.02,0,trailing_stop,0
